CSA2010,aastud10,aastud11,aastud12,abse10,abse11,abse12,abshs10,abshs11,abshs12,absmd10,absmd11,absmd12,affordm12,affordr12,age18_10,age24_10,age5_10,age64_10,age65_10,artbus11,artbus12,artemp11,artemp12,baltvac11,baltvac12,banks11,banks12,birthwt10,birthwt11,birthwt12,biz1_10,biz1_11,biz1_12,biz2_10,biz2_11,biz2_12,biz4_10,biz4_11,biz4_12,bkln12,caracc11,carpool12,cashsa11,cashsa12,caslt11,clogged10,clogged11,clogged12,cmos11,compl10,compl11,compl12,comprop10,comprop11,comprop12,constper11,constper12,crehab10,crehab11,crehab12,crime10,crime11,crime12,demper11,demper12,dirtyst10,dirtyst11,dirtyst12,dom10,dom11,dom12,domvio10,domvio11,drop10,drop11,drop12,drvalone12,eattend10,eattend11,eattend12,ebl10,ebl11,ebl12,eenrol11,eenrol12,elheat12,empl12,fam10,farms10,farms11,farms12,fastfd11,female10,femhhs10,file_ID,filename,fore10,fore11,fore12,gunhom11,gunhom12,heatgas12,hfai12,hh25inc12,hh40inc12,hh60inc12,hh75inc12,hhchpov12,hhm7512,hhpov12,hhs10,hhsize10,histax12,homtax11,homtax12,hsaalg10,hsaalg11,hsaalg12,hsabio10,hsabio11,hsabio12,hsaeng10,hsaeng11,hsaeng12,hsagov10,hsagov11,hsattend10,hsattend11,hsattend12,hsdipl12,hsenrol11,hsenrol12,hstud10,hstud11,hstud12,juvarr11,juvdrug11,juvviol11,leadtest10,leadtest11,leadtest12,lesshs12,libcard11,libcard12,lifeexp11,lifeexp12,liquor11,liquor12,male10,math310,math311,math312,math510,math511,math512,math810,math811,math812,mattend10,mattend11,mattend12,menrol11,menrol12,mhhi12,mort14_11,mort1_11,mort1_12,mort24_11,mort24_12,mort44_11,mort44_12,mort64_11,mort64_12,mort84_11,mort84_12,mort85_11,mort85_12,mort_14_12,narc11,neibus10,neibus11,neibus12,neiemp10,neiemp11,neiemp12,neiind10,neiind11,neiind12,nilf12,nomail10,nomail11,nomail12,novhcl12,numbus10,numbus11,numbus12,othrcom12,ownroc10,ownroc11,ownroc12,owntax11,owntax12,p2more10,paa10,pasi10,phisp10,ppac10,prenatal10,prenatal11,prenatal12,prop11,prop12,pubtran12,pwhite10,racdiv10,read310,read311,read312,read510,read511,read512,read810,read811,read812,ready11,ready12,regvote10,regvote12,reosa11,reosa12,resrehab10,resrehab11,resrehab12,salepr10,salepr11,salepr12,sclemp12,sclsw11,sclsw12,shomes10,shomes11,shomes12,shoot11,smlbus10,smlbus11,smlbus12,somecol12,sped10,sped11,sped12,susp10,susp11,susp12,tanf11,tanf12,teenbir10,teenbir11,teenbir12,termbir10,termbir11,termbir12,totalres10,totalres11,totalres12,totemp10,totemp11,totemp12,tpop10,trav14_12,trav29_12,trav44_12,trav45_12,trees07,unempl12,unempr12,vacant10,vacant11,vacant12,vio10,vio11,vio12,viol10,viol11,viol12,voted10,voted12,walked12,waterc11,weather10,weather11,weather12,wlksc11,wrkout10,wrkout11,wstud10,wstud11,wstud12
Cherry Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.8,79.0,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.7,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,322.0,382.0,,,,68.7,68.8,0.1,0.1,,,,,,,,,,,,,,,,,3.4,15.2,14.8,21.9,21.9,47.2,47.2,140.2,142.7,473.4,442.5,1423.1,1461.5,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.2,52.5,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,23.5,57.6,60.5,63.4,80.9,79.6,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinquapin Park/Belvedere,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.6,87.7,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.4,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,233.0,138.0,,,,75.4,74.9,1.3,0.8,,,,,,,,,,,,,,,,,1.6,11.1,11.3,9.0,12.5,18.3,18.3,97.9,107.1,316.3,311.3,1576.5,1694.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9,58.2,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,7.3,50.6,84.4,63.3,87.0,89.3,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claremont/Armistead,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,90.0,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.9,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,222.0,244.0,,,,73.1,72.7,1.1,0.9,,,,,,,,,,,,,,,,,1.1,0.0,3.1,11.7,10.1,19.4,19.4,127.1,132.1,500.0,522.9,1195.1,1268.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2,50.8,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,7.7,48.9,48.9,45.1,83.0,89.2,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clifton-Berea,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6,88.1,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.9,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,65.1,66.4,1.9,1.7,,,,,,,,,,,,,,,,,3.1,21.5,17.6,41.3,31.9,66.8,59.5,195.0,185.6,415.4,416.9,1449.3,1468.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2,56.9,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,25.3,72.0,61.7,77.1,82.8,85.6,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross-Country/Cheswolde,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1,96.8,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0,351.0,391.0,,,,88.0,84.2,0.0,0.0,,,,,,,,,,,,,,,,,0.7,9.2,2.1,2.2,5.5,2.6,5.8,31.8,58.3,78.3,214.4,292.2,918.7,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2,68.3,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,1.7,0.0,15.5,6.7,93.2,95.9,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dickeyville/Franklintown,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5,94.2,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.2,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,0.0,0.0,,,,72.2,73.4,0.2,0.2,,,,,,,,,,,,,,,,,2.4,25.0,18.6,24.8,12.4,19.9,19.9,106.9,108.9,403.8,410.3,1488.4,1348.8,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6,57.7,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,7.7,21.1,28.2,35.2,85.5,94.2,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dorchester/Ashburton,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.7,84.5,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.8,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,73.4,74.0,0.3,0.3,,,,,,,,,,,,,,,,,2.1,8.5,10.3,13.5,17.2,33.3,28.9,113.2,112.6,393.7,359.7,1294.1,1245.7,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.4,58.9,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,8.3,49.3,49.3,35.2,87.2,85.3,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downtown/Seton Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4,82.5,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,22.3,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,47.0,76.0,,,,64.0,65.0,8.5,8.5,,,,,,,,,,,,,,,,,15.5,12.9,9.0,2.9,7.1,22.0,15.3,214.5,203.5,831.1,785.4,2384.6,2000.0,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6,70.2,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.9,65.2,43.5,21.7,87.5,80.7,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edmondson Village,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,86.9,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.3,,,,,,,,,0.1,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,207.0,132.0,,,,73.2,73.5,0.5,0.1,,,,,,,,,,,,,,,,,1.4,12.3,12.7,4.8,6.4,39.7,35.0,120.2,120.2,359.6,351.3,1264.7,1338.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6,55.1,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,13.4,89.5,64.8,49.4,85.0,88.8,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fells Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.2,94.0,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,1.9,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,215.0,114.0,,,,76.8,76.8,4.1,4.1,,,,,,,,,,,,,,,,,0.0,0.0,4.2,7.1,5.3,7.7,8.6,77.1,82.8,398.7,378.9,1644.4,1488.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1,69.2,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.2,88.9,44.4,100.0,94.2,96.2,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forest Park/Walbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3,83.5,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,3.0,0.0,,,,,,,,,0.3,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,169.0,191.0,,,,73.9,73.4,0.5,0.5,,,,,,,,,,,,,,,,,4.8,6.1,10.8,12.2,10.8,27.9,24.4,113.2,114.6,394.0,392.3,1169.8,1301.9,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.8,42.9,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,11.3,71.8,58.5,50.5,85.9,85.0,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen-Fallstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,90.4,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7,0.0,,,,,,,,,1.9,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0,302.0,158.0,,,,95.6,78.5,0.3,0.4,,,,,,,,,,,,,,,,,0.0,6.8,7.4,2.0,5.0,13.9,23.1,43.7,76.3,137.3,278.3,396.6,1185.5,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.4,60.6,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,4.7,49.5,30.5,26.7,90.4,89.4,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greater Charles Village/Barclay,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3,90.7,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,2.1,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,0.0,107.0,,,,76.2,75.1,0.9,1.2,,,,,,,,,,,,,,,,,0.0,14.3,15.2,2.4,2.4,10.7,11.5,109.5,118.7,385.9,378.1,886.2,1029.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2,63.6,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,10.5,9.7,11.6,10.7,86.1,90.7,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greater Govans,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9,87.1,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.4,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,123.0,64.0,,,,74.0,74.3,0.3,0.4,,,,,,,,,,,,,,,,,0.0,15.1,12.4,14.2,14.2,29.9,29.2,102.8,102.8,357.3,360.5,1270.1,1313.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,57.1,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,10.2,53.7,68.3,34.1,87.2,87.1,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greater Mondawmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6,87.5,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,1.8,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,59.0,34.0,,,,71.1,71.7,0.6,0.6,,,,,,,,,,,,,,,,,6.9,15.9,17.7,21.6,15.1,41.0,38.1,129.9,134.0,425.2,418.3,1074.1,1118.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6,57.8,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,12.7,42.9,32.2,41.1,78.4,85.9,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greater Roland Park/Poplar Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3,89.3,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.7,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,57.0,43.0,,,,84.1,84.4,0.4,0.3,,,,,,,,,,,,,,,,,1.8,0.0,3.3,5.7,2.8,3.2,2.1,33.2,33.2,213.1,209.7,1317.1,1280.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3,73.2,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.0,0.0,0.0,94.3,91.1,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greater Rosemont,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8,90.5,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.6,5.3,,,,,,,,,1.4,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.0,496.0,95.0,,,,69.2,70.1,0.9,1.0,,,,,,,,,,,,,,,,,3.1,11.1,13.6,16.3,12.4,52.6,46.1,145.8,143.2,461.2,436.0,1323.7,1289.9,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3,49.6,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,18.4,80.8,64.7,58.5,87.1,88.6,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenmount East,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,82.4,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,3.6,3.8,,,,,,,,,1.4,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0,167.0,185.0,,,,67.0,67.4,2.2,2.0,,,,,,,,,,,,,,,,,9.2,20.5,18.2,12.2,9.1,54.1,48.4,167.0,175.2,433.9,445.2,1546.2,1630.3,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6,64.0,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,22.9,99.2,79.9,55.1,85.4,85.3,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.4,89.9,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.8,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,177.0,161.0,,,,75.3,75.4,1.3,0.5,,,,,,,,,,,,,,,,,4.4,13.2,15.0,8.1,8.1,19.4,16.7,71.6,76.4,424.3,413.9,1417.6,1272.0,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.6,71.7,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4.4,25.3,10.5,27.4,83.1,86.2,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harbor East/Little Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.1,89.2,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,3.0,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,154.0,39.0,,,,73.5,72.5,3.1,3.3,,,,,,,,,,,,,,,,,3.9,15.5,19.5,20.2,20.2,17.9,19.9,116.9,118.5,365.3,383.9,1117.6,1235.3,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7,57.8,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,12.8,70.4,70.4,49.3,84.0,88.0,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harford/Echodale,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.1,89.7,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.6,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,297.0,348.0,,,,75.9,76.2,0.4,0.7,,,,,,,,,,,,,,,,,3.3,6.3,6.4,10.6,8.8,18.6,17.0,80.5,81.8,357.1,350.4,1589.7,1572.6,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,64.9,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,4.1,15.8,45.5,29.7,85.8,87.2,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlandtown,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.6,89.2,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,2.3,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,107.0,105.0,,,,74.0,74.4,5.1,5.2,,,,,,,,,,,,,,,,,0.0,4.4,7.3,9.0,9.0,11.1,10.6,118.2,109.5,434.8,398.6,1728.8,1711.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6,58.6,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,3.2,77.6,77.6,94.8,92.4,87.9,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Howard Park/West Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,94.2,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.9,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,237.0,0.0,,,,74.2,75.0,0.3,0.3,,,,,,,,,,,,,,,,,2.4,8.8,7.5,10.9,9.6,40.0,30.7,108.6,108.6,348.0,348.0,1144.0,1198.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6,69.8,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,6.0,61.6,44.8,33.6,85.0,89.5,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Harbor/Federal Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1,93.5,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,4.2,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.0,172.0,239.0,,,,77.3,77.8,3.3,2.6,,,,,,,,,,,,,,,,,0.0,7.1,6.9,5.4,5.4,6.9,5.6,83.6,86.9,343.3,336.7,1298.0,1245.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4,77.7,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,3.6,30.0,30.0,10.0,92.7,90.8,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lauraville,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,87.4,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.6,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,33.0,120.0,,,,74.2,75.0,0.7,0.6,,,,,,,,,,,,,,,,,1.9,18.0,14.7,9.8,11.0,20.1,18.3,83.5,78.7,422.9,401.1,1547.7,1527.6,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1,59.6,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,5.0,38.8,34.2,27.4,85.8,84.8,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loch Raven,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6,86.0,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.3,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,222.0,190.0,,,,75.2,75.9,0.2,0.1,,,,,,,,,,,,,,,,,1.5,13.6,13.7,15.4,12.0,24.2,23.7,86.9,84.1,336.8,342.1,1263.5,1184.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.4,62.8,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,5.3,57.8,31.7,18.7,83.9,84.3,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madison/East End,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4,83.1,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,5.9,4.4,,,,,,,,,4.6,,,4,raw_data/csv/VS Health 2010-2012.csv,,,,,,,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.0,353.0,318.0,,,,66.8,67.4,1.8,1.5,,,,,,,,,,,,,,,,,1.0,14.0,14.4,23.1,20.4,53.7,42.4,166.0,176.2,504.2,491.6,1578.9,1368.4,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3,53.8,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,26.9,81.0,86.1,75.9,83.6,85.6,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
